Article.ID,edge,Correlation.KEs..BP.ES.,assay.method..EP.ES.BA.,assay_interp_twolevel,Cor_interp_threelevel,cor_assay,assay_value,cor_value,cor_assay_value,cor_assay_score
14967457,nuclear receptor changes-cholestasis,NO CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967457,nuclear receptor changes-cholestasis,NO CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967457,nuclear receptor changes-cholestasis,NO CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967457,nuclear receptor changes-cholestasis,NO CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967457,nuclear receptor changes-cholestasis,NO CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967457,nuclear receptor changes-cholestasis,NO CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967457,nuclear receptor changes-cholestasis,NO CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967457,nuclear receptor changes-cholestasis,NO CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967447,nuclear receptor changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967447,nuclear receptor changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967447,nuclear receptor changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967447,nuclear receptor changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967438,inflammation-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967423,nuclear receptor changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967423,nuclear receptor changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967861,bile acid metabolism changes-ER stress/unfolded protein response,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967861,bile acid metabolism changes-ER stress/unfolded protein response,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967814,bile acid synthesis changes-non_specified cell death,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967814,bile acid synthesis changes-non_specified cell death,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967814,bile acid synthesis changes-inflammation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967814,bile acid synthesis changes-inflammation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967839,bile acid synthesis changes-oxidative stress,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967839,bile acid synthesis changes-oxidative stress,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967839,bile acid synthesis changes-oxidative stress,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967839,bile acid synthesis changes-oxidative stress,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967839,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967839,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967839,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967839,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967852,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967852,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967832,bile acid metabolism changes-inflammation,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967832,bile acid metabolism changes-cholestasis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967831,bile acid synthesis changes-inflammation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid metabolism changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid metabolism changes-intracellular bile acid accumulation,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid metabolism changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid metabolism changes-intracellular bile acid accumulation,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967783,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967758,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967758,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967745,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967669,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967669,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-inflammation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-inflammation,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-inflammation,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-inflammation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-inflammation,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-inflammation,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-inflammation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-inflammation,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-inflammation,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid metabolism changes-inflammation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid metabolism changes-inflammation,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid metabolism changes-inflammation,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967662,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967658,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, knockout study,direct,neg,neg-direct,2,2,4,-4
14967658,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967658,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967658,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, knockout study,direct,neg,neg-direct,2,2,4,-4
14967658,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967658,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967650,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967650,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967650,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967650,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967650,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967650,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967650,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967650,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967650,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967650,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967650,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967649,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967649,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967646,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967646,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967646,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967646,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967646,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967646,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967646,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967646,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967642,bile acid synthesis changes-oxidative stress,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967642,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967642,bile acid synthesis changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967642,bile acid synthesis changes-oxidative stress,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967630,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967630,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967630,bile acid synthesis changes-inflammation,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967630,bile acid synthesis changes-inflammation,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967625,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967625,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967625,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967625,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967625,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967625,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967625,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967625,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967624,bile acid synthesis changes-oxidative stress,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967624,bile acid metabolism changes-oxidative stress,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967591,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967587,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967587,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967587,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967587,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967587,bile acid metabolism changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967587,bile acid metabolism changes-cholestasis,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967586,bile acid synthesis changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967586,bile acid synthesis changes-intracellular bile acid accumulation,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967586,bile acid synthesis changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967586,bile acid synthesis changes-intracellular bile acid accumulation,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967586,bile acid synthesis changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967586,bile acid synthesis changes-intracellular bile acid accumulation,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967547,bile acid synthesis changes-cholestasis,NO CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967547,bile acid synthesis changes-cholestasis,NO CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967547,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967538,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967538,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967533,bile acid metabolism changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967533,bile acid metabolism changes-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967533,bile acid metabolism changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967531,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967531,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967531,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967531,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967529,bile acid metabolism changes-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967529,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967515,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967515,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967515,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967515,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967514,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967514,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967514,bile acid metabolism changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967514,bile acid metabolism changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967514,bile acid metabolism changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967514,bile acid metabolism changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967507,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967507,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967504,bile acid synthesis changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967504,bile acid synthesis changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967478,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967478,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967475,bile acid synthesis changes-cholestasis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967471,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967468,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967468,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967468,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967468,bile acid metabolism changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967466,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967740,bile acid metabolism changes-inflammation,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967740,bile acid synthesis changes-inflammation,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967740,bile acid metabolism changes-cholestasis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967740,bile acid synthesis changes-cholestasis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967737,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967737,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967737,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967737,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967737,bile acid metabolism changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967737,bile acid metabolism changes-cholestasis,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967707,bile acid synthesis changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967688,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967688,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967688,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967688,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967688,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967688,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967688,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967688,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967452,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967452,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967452,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967452,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967452,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967452,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967452,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
